finding_title_1,finding_title_2,similarity_score
SSL/TLS Service Supports Weak Protocol,Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,17.275157570838928
X.509 Certificate Subject CN Does Not Match the Entity Name,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,17.270049452781677
pkg:npm/cookie@0.4.1,pkg:npm/websocket-extensions@0.1.4,17.26989448070526
Cross-Site Scripting: Reflected - share.php:27,Insufficient SSL Enforcement,17.26372390985489
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,pkg:npm/node-forge@0.10.0,17.259010672569275
Microsoft Windows Security Update for December 2022,Cross-Site Scripting: Reflected - share.php:22,17.250552773475647
Weak Credentials Vulnerability,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,17.250044643878937
pkg:npm/immer@8.0.1,Reflected Cross-Site Scripting (XSS) Vulnerabilities,17.245548963546753
Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,17.239539325237274
pkg:npm/terser@5.7.0,Microsoft Windows Security Update for November 2022,17.23862737417221
pkg:npm/moment@2.29.2,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,17.228946089744568
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),Insufficient SSL Enforcement,17.222604155540466
Microsoft Windows Security Update for September 2022,pkg:npm/terser@5.7.0,17.221394181251526
pkg:npm/ansi-html@0.0.7,Oracle Java Standard Edition (SE) ECDSA Vulnerability,17.220641672611237
Untrusted TLS/SSL server X.509 certificate,pkg:npm/node-forge@0.10.0,17.215630412101746
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/ansi-regex@4.1.0,17.21470355987549
Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,17.211952805519104
Microsoft Windows Security Update for January 2023,Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,17.210257053375244
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),Dangerous File Inclusion - maintenance.php:13,17.20830947160721
pkg:npm/terser@4.8.0,Login Form Is Not Submitted Via HTTPS,17.204508185386658
Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,Insufficient SSL Enforcement,17.204000055789948
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,pkg:npm/moment@2.29.2,17.202749848365784
pkg:npm/cookie@0.4.1,Microsoft Windows Security Update for September 2022,17.19750165939331
X.509 Certificate Subject CN Does Not Match the Entity Name,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,17.1960711479187
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,SQL Injection - onlinetests/app/test_end.php:73,17.1959787607193
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),17.195920646190643
Login Form Is Not Submitted Via HTTPS,pkg:npm/terser@5.10.0,17.195013165473938
Sensitive Data Sent in URL,Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),17.19251573085785
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,Git Multiple Security Vulnerabilities,17.190846800804138
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/shelljs@0.8.4,17.18863546848297
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),pkg:npm/cookie@0.4.0,17.18752533197403
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,17.178866267204285
pkg:npm/immer@8.0.1,Untrusted TLS/SSL server X.509 certificate,17.173710465431213
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,SSL/TLS Service Supports Weak Protocol,17.171040177345276
Weak Credentials Vulnerability,pkg:npm/minimist@1.2.5,17.161378264427185
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Security Update for October 2022,17.160889506340027
Microsoft Windows Security Update for October 2022,generic.secrets.security.detected-generic-secret.detected-generic-secret,17.153911292552948
pkg:npm/terser@4.8.0,Microsoft Windows Security Update for December 2022,17.15311110019684
SQL Injection - onlinetests/app/classes/db.php:44,Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),17.152196168899536
SQL Injection - onlinetests/app/classes/db.php:27,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,17.14518517255783
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,17.14232563972473
Oracle Java Standard Edition (SE) ECDSA Vulnerability,generic.secrets.security.detected-generic-secret.detected-generic-secret,17.140869796276093
pkg:npm/immer@8.0.1,TLS Server Supports TLS version 1.0,17.13862419128418
SQL Injection - onlinetests/app/test_end.php:73,Git Multiple Security Vulnerabilities,17.138561606407166
Microsoft Windows Security Update for October 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,17.13574230670929
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,17.134249210357666
Weak Credentials Vulnerability,pkg:npm/cookie@0.4.1,17.134225368499756
Brute Force (Form Auth) - http://webscantest.com/login.php,pkg:npm/node-forge@0.10.0,17.134152352809906
Login Form Is Not Submitted Via HTTPS,pkg:npm/shelljs@0.8.4,17.13254302740097
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,Cross-Site Scripting: Reflected - share.php:27,17.132389545440674
Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,pkg:npm/node-forge@0.10.0,17.12852120399475
SQL Injection - onlinetests/app/classes/db.php:27,Weak Credentials Vulnerability,17.128509283065796
pkg:npm/ejs@2.7.4,Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,17.120996117591858
Dangerous File Inclusion - maintenance.php:13,Git Multiple Security Vulnerabilities,17.119717597961426
Microsoft Windows Security Update for October 2022,Insufficient SSL Enforcement,17.117968201637268
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,17.1144038438797
Brute Force (Form Auth) - http://webscantest.com/login.php,pkg:npm/node-forge@0.10.0,17.11307317018509
Login Form Is Not Submitted Via HTTPS,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,17.112432420253754
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),pkg:npm/cookie@0.4.0,17.11094081401825
pkg:npm/ansi-html@0.0.7,pkg:npm/node-forge@0.10.0,17.108598351478577
Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,Insufficient SSL Enforcement,17.10539162158966
pkg:npm/libxmljs@0.19.7,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),17.100760340690613
TLS Server Supports TLS version 1.0,pkg:npm/terser@4.8.0,17.093195021152496
X.509 Certificate Subject CN Does Not Match the Entity Name,Dangerous File Inclusion - maintenance.php:13,17.092564702033997
pkg:npm/moment@2.29.2,Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,17.091618478298187
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,17.088019847869873
pkg:npm/immer@8.0.1,Apple macOS Monterey 12.6 Not Installed (HT213444),17.08749681711197
SSL/TLS Service Supports Weak Protocol,pkg:npm/immer@8.0.1,17.08281934261322
pkg:npm/cookie@0.4.1,Microsoft Windows Security Update for January 2023,17.08053946495056
pkg:npm/minimist@1.2.5,Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),17.078740894794464
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,Apple macOS Monterey 12.6 Not Installed (HT213444),17.077825963497162
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,Git Multiple Security Vulnerabilities,17.077714204788208
pkg:npm/cookie@0.4.0,pkg:npm/terser@5.7.0,17.067044973373413
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,SQL Injection - onlinetests/app/classes/db.php:40,17.053307592868805
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,Insufficient SSL Enforcement,17.044301331043243
Login Form Is Not Submitted Via HTTPS,pkg:npm/ansi-regex@3.0.0,17.03803688287735
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,pkg:npm/shell-quote@1.7.2,17.03771948814392
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,17.036135494709015
pkg:npm/node-forge@0.10.0,Brute Force (Form Auth) - http://webscantest.com/login.php,17.035135626792908
Sensitive Data Sent in URL,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,17.01297163963318
Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,Insufficient SSL Enforcement,17.011496424674988
Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,Insufficient SSL Enforcement,17.00832098722458
Sensitive Data Sent in URL,pkg:npm/node-forge@0.10.0,17.006859183311462
pkg:npm/libxmljs@0.19.7,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),17.004793882369995
pkg:npm/ejs@2.7.4,Microsoft Windows Security Update for January 2023,17.004120349884033
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,Sensitive Data Sent in URL,17.00296401977539
pkg:npm/ansi-regex@4.1.0,pkg:npm/node-forge@0.10.0,16.98743999004364
pkg:npm/axios@0.21.1,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),16.978508234024048
SSL/TLS Service Supports Weak Protocol,Git Multiple Security Vulnerabilities,16.977643966674805
pkg:npm/immer@8.0.1,pkg:npm/moment@2.29.2,16.97724163532257
pkg:npm/execa@1.0.0,Reflected Cross-Site Scripting (XSS) Vulnerabilities,16.975849866867065
Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,Sensitive Data Sent in URL,16.97494685649872
pkg:npm/node-forge@0.10.0,Dangerous File Inclusion - includes/global.php:9,16.973894834518433
TLS Server Supports TLS version 1.0,Dangerous File Inclusion - onlinetests/includes/global.php:422,16.970953345298767
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/immer@8.0.1,16.95096045732498
SQL Injection - onlinetests/app/test_end.php:73,Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),16.94861650466919
Microsoft Windows Security Update for December 2022,generic.secrets.security.detected-generic-secret.detected-generic-secret,16.942863166332245
generic.secrets.security.detected-generic-secret.detected-generic-secret,Microsoft Windows Security Update for October 2022,16.9402077794075
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),pkg:npm/axios@0.21.1,16.93575084209442
XPath Injection - http://webscantest.com/infodb/search_by_name.php,pkg:npm/axios@0.21.1,16.93311333656311
generic.secrets.security.detected-jwt-token.detected-jwt-token,pkg:npm/cookie@0.4.1,16.92771166563034
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,pkg:npm/shelljs@0.8.4,16.925203800201416
pkg:npm/axios@0.21.1,XPath Injection - http://webscantest.com/infodb/search_by_name.php,16.922304034233093
pkg:npm/node-forge@0.10.0,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,16.910581290721893
Cross-Site Scripting: Reflected - share.php:27,Microsoft Windows Security Update for September 2022,16.90867841243744
Login Form Is Not Submitted Via HTTPS,SSL/TLS Service Supports Weak Protocol,16.906599700450897
Dangerous File Inclusion - onlinetests/includes/global.php:422,TLS Server Supports TLS version 1.0,16.906502842903137
pkg:npm/minimist@1.2.5,Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),16.90133512020111
pkg:npm/ansi-regex@3.0.0,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),16.898080706596375
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,16.894179582595825
Microsoft Windows Security Update for December 2022,pkg:npm/terser@4.8.0,16.8891578912735
pkg:npm/ansi-regex@4.1.0,Untrusted TLS/SSL server X.509 certificate,16.88365489244461
pkg:npm/glob-parent@3.1.0,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,16.883426904678345
Apple macOS Monterey 12.6 Not Installed (HT213444),pkg:npm/ansi-html@0.0.7,16.881802678108215
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,pkg:npm/node-forge@0.10.0,16.878047585487366
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,Git Multiple Security Vulnerabilities,16.872970759868622
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Git Multiple Security Vulnerabilities,16.872699558734894
Dangerous File Inclusion - includes/global.php:9,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),16.869772970676422
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/ansi-regex@3.0.0,16.86963140964508
SQL Injection - onlinetests/app/classes/db.php:40,Git Multiple Security Vulnerabilities,16.866864264011383
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),SQL Injection - onlinetests/app/classes/db.php:44,16.866260766983032
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Security Update for October 2022,16.860327124595642
XPath Injection - http://webscantest.com/infodb/search_by_name.php,pkg:npm/ansi-regex@3.0.0,16.85616374015808
pkg:npm/moment@2.29.2,SQL Injection - onlinetests/app/classes/db.php:40,16.852879524230957
Microsoft Windows Security Update for September 2022,Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,16.85168743133545
Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,Reflected Cross-Site Scripting (XSS) Vulnerabilities,16.850802302360535
Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,pkg:npm/shell-quote@1.7.2,16.849511861801147
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,16.84889644384384
Cross-Site Scripting: Reflected - share.php:22,Git Multiple Security Vulnerabilities,16.84621274471283
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,16.83979034423828
pkg:npm/ansi-html@0.0.7,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,16.838811337947845
pkg:npm/moment@2.29.2,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,16.838768124580383
Microsoft Windows Security Update for November 2022,pkg:npm/node-forge@0.10.0,16.83756411075592
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/node-forge@0.10.0,16.82981550693512
Brute Force (Form Auth) - http://webscantest.com/login.php,Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,16.829195618629456
Git Multiple Security Vulnerabilities,SQL Injection - onlinetests/app/classes/db.php:44,16.826924681663513
